Especialidad,Jornada_Horaria,Mes,Semana_Iso,Dia_Sem_Iso,Oferta_programada,Bloqueo,Oferta_disponible,Citas_asignadas,Sobrecupos,Cupos_Vendidos,Ticket_Integral_Especialidad
Categoria_44,Turno_B,3,11,4,40,0,40,18,0,0,698519
Categoria_45,Turno_B,3,13,1,23,0,23,1,0,0,211664
Categoria_61,Turno_B,3,11,4,92,0,92,2,0,0,144633
Categoria_59,Turno_A,2,9,4,11,0,11,4,0,0,596146
Categoria_52,Turno_B,3,10,5,41,0,41,0,0,0,143767
Categoria_52,Turno_A,3,12,1,185,0,185,3,0,0,143767
Categoria_42,Turno_B,3,10,5,6,0,6,6,0,0,934414
Categoria_29,Turno_B,2,9,3,6,6,0,0,0,0,228969
Categoria_25,Turno_A,3,14,2,14,0,14,14,0,0,988732
Categoria_04,Turno_A,3,11,5,9,0,9,0,0,0,298998
Categoria_10,Turno_B,3,13,2,4,0,4,0,0,0,909684
Categoria_40,Turno_A,3,10,1,26,0,26,2,0,0,149182
Categoria_54,Turno_B,3,13,5,8,0,8,3,0,0,130151
Categoria_47,Turno_A,3,13,1,23,1,22,0,0,0,831654
Categoria_60,Turno_A,3,13,4,56,0,56,0,0,0,40535
Categoria_10,Turno_B,2,9,4,6,0,6,3,0,0,909684
Categoria_56,Turno_A,3,10,5,9,0,9,9,0,0,283109
Categoria_33,Turno_C,3,13,4,1,0,1,0,0,0,298998
Categoria_59,Turno_C,3,12,5,3,0,3,0,0,0,596146
Categoria_36,Turno_B,3,13,1,30,0,30,0,0,0,499570
Categoria_68,Turno_B,3,13,2,64,0,64,0,0,0,995067
Categoria_37,Turno_B,3,12,2,24,0,24,13,0,0,294806
Categoria_11,Turno_B,3,10,1,14,0,14,14,0,0,923910
Categoria_12,Turno_A,3,13,6,16,0,16,0,0,0,848688
Categoria_11,Turno_A,3,10,4,6,0,6,6,0,0,923910
Categoria_51,Turno_B,3,12,1,36,0,36,6,0,0,657972
Categoria_08,Turno_A,3,11,5,13,0,13,9,0,0,310804
Categoria_24,Turno_A,3,13,6,11,0,11,0,0,0,23986
Categoria_12,Turno_A,3,11,4,76,0,76,16,0,0,848688
Categoria_41,Turno_C,3,13,1,5,0,5,0,0,0,465808
Categoria_47,Turno_A,3,11,2,25,0,25,4,0,0,831654
Categoria_42,Turno_B,3,13,2,14,0,14,14,0,0,934414
Categoria_52,Turno_B,2,9,4,103,9,94,25,0,0,143767
Categoria_42,Turno_A,3,13,2,18,0,18,18,0,0,934414
Categoria_04,Turno_A,3,10,4,2,0,2,0,0,0,298998
Categoria_63,Turno_B,3,12,2,9,0,9,1,0,0,34538
Categoria_61,Turno_B,3,10,2,118,0,118,23,0,0,144633
Categoria_62,Turno_B,3,10,5,14,0,14,4,0,0,611661
Categoria_40,Turno_A,3,11,5,21,0,21,0,0,0,149182
Categoria_34,Turno_A,3,13,2,67,0,67,0,0,0,904498
Categoria_62,Turno_B,3,11,3,34,0,34,3,0,0,611661
Categoria_52,Turno_A,3,10,6,75,0,75,5,0,0,143767
Categoria_54,Turno_B,3,11,4,5,0,5,2,0,0,130151
Categoria_65,Turno_B,2,9,4,41,20,21,8,0,0,501234
Categoria_62,Turno_A,2,9,4,46,15,31,29,0,0,611661
Categoria_66,Turno_A,2,9,6,16,16,0,0,0,0,146330
Categoria_44,Turno_B,3,11,1,25,0,25,8,0,0,698519
Categoria_45,Turno_A,3,13,1,12,0,12,0,0,0,211664
Categoria_63,Turno_B,3,13,3,12,0,12,0,0,0,34538
Categoria_20,Turno_A,3,12,5,18,18,0,0,0,0,804824
Categoria_60,Turno_A,2,9,6,20,20,0,0,0,0,40535
Categoria_54,Turno_B,3,12,3,21,0,21,15,0,0,130151
Categoria_23,Turno_A,3,10,3,8,8,0,0,0,0,298998
Categoria_33,Turno_B,3,11,3,2,0,2,0,0,0,298998
Categoria_33,Turno_C,3,14,1,1,0,1,0,0,0,298998
Categoria_09,Turno_A,3,10,6,12,0,12,12,0,0,22666
Categoria_36,Turno_B,3,12,5,26,0,26,0,0,0,499570
Categoria_49,Turno_B,3,14,2,52,0,52,2,0,0,58984
Categoria_56,Turno_B,3,13,2,7,0,7,4,0,0,283109
Categoria_41,Turno_B,2,9,4,41,0,41,41,0,0,465808
Categoria_68,Turno_B,3,10,5,53,12,41,6,0,0,995067
Categoria_14,Turno_B,3,13,2,38,0,38,38,0,0,658663
Categoria_67,Turno_B,3,10,4,14,0,14,3,0,0,713550
Categoria_40,Turno_A,3,13,3,12,0,12,0,0,0,149182
Categoria_56,Turno_A,3,13,2,12,0,12,2,0,0,283109
Categoria_61,Turno_A,3,11,1,22,8,14,6,0,0,144633
Categoria_51,Turno_B,3,10,5,46,36,10,6,0,0,657972
Categoria_03,Turno_B,3,13,1,6,0,6,0,0,0,298998
Categoria_53,Turno_A,3,10,6,20,0,20,20,0,0,860937
Categoria_07,Turno_A,3,10,2,10,10,0,0,0,0,927710
Categoria_28,Turno_B,3,13,1,15,0,15,2,0,0,633094
Categoria_58,Turno_A,3,11,2,31,15,16,16,0,0,274712
Categoria_14,Turno_B,3,14,2,38,0,38,38,0,0,658663
Categoria_38,Turno_A,2,9,3,3,3,0,0,0,0,638776
Categoria_34,Turno_B,3,14,2,36,0,36,0,0,0,904498
Categoria_53,Turno_A,3,12,1,28,0,28,10,0,0,860937
Categoria_53,Turno_A,2,9,4,27,14,13,13,0,0,860937
Categoria_44,Turno_B,3,10,2,23,0,23,18,0,0,698519
Categoria_63,Turno_A,3,10,4,15,0,15,5,0,0,34538
Categoria_Desconocida,Turno_B,3,12,2,18,0,18,0,0,0,298998
Categoria_59,Turno_C,3,14,1,3,0,3,0,0,0,596146
Categoria_25,Turno_B,3,12,1,34,0,34,34,0,0,988732
Categoria_48,Turno_A,2,9,3,33,0,33,33,0,0,311648
Categoria_51,Turno_A,3,12,4,40,0,40,3,0,0,657972
Categoria_22,Turno_A,3,10,6,7,0,7,7,0,0,907421
Categoria_68,Turno_A,3,13,2,55,0,55,0,0,0,995067
Categoria_18,Turno_A,3,11,4,8,0,8,0,0,0,298998
Categoria_52,Turno_B,3,11,3,39,0,39,7,0,0,143767
Categoria_65,Turno_A,3,11,3,39,0,39,1,0,0,501234
Categoria_41,Turno_B,3,13,2,43,0,43,9,0,0,465808
Categoria_36,Turno_B,3,10,3,18,0,18,7,0,0,499570
Categoria_37,Turno_B,3,10,4,19,0,19,19,0,0,294806
Categoria_22,Turno_B,3,11,3,8,0,8,8,0,0,907421
Categoria_22,Turno_B,2,9,1,10,10,0,0,0,0,907421
Categoria_20,Turno_A,2,9,5,18,0,18,18,0,0,804824
Categoria_40,Turno_B,3,12,2,14,0,14,2,0,0,149182
Categoria_53,Turno_B,3,10,5,15,0,15,15,0,0,860937
Categoria_63,Turno_A,2,9,2,35,0,35,34,0,0,34538
Categoria_10,Turno_A,3,14,2,8,0,8,0,0,0,909684
Categoria_15,Turno_B,3,12,3,18,0,18,0,0,0,482525
Categoria_50,Turno_B,3,11,1,6,0,6,0,0,0,228126
Categoria_05,Turno_A,2,9,5,16,0,16,16,0,0,168338
Categoria_61,Turno_B,3,11,1,66,0,66,13,0,0,144633
Categoria_10,Turno_A,2,9,4,6,0,6,5,0,0,909684
Categoria_08,Turno_B,2,9,2,22,0,22,22,0,0,310804
Categoria_64,Turno_A,3,13,5,44,0,44,0,0,0,386896
Categoria_14,Turno_A,3,11,3,15,0,15,11,0,0,658663
Categoria_14,Turno_B,2,9,4,9,0,9,9,0,0,658663
Categoria_62,Turno_A,3,12,1,18,0,18,0,0,0,611661
Categoria_63,Turno_B,3,10,4,43,0,43,24,0,0,34538
Categoria_53,Turno_A,2,9,1,28,11,17,16,0,0,860937
Categoria_57,Turno_A,3,12,1,6,0,6,0,0,0,978140
Categoria_66,Turno_A,3,12,5,80,0,80,2,0,0,146330
Categoria_48,Turno_B,3,10,2,61,3,58,58,0,0,311648
Categoria_27,Turno_B,3,13,3,6,0,6,0,0,0,194064
Categoria_64,Turno_A,3,12,3,36,0,36,1,0,0,386896
Categoria_41,Turno_C,3,14,1,5,0,5,0,0,0,465808
Categoria_68,Turno_A,3,12,1,53,0,53,2,0,0,995067
Categoria_49,Turno_B,3,12,1,31,13,18,0,0,0,58984
Categoria_47,Turno_A,3,10,3,25,0,25,0,0,0,831654
Categoria_08,Turno_B,3,10,1,27,0,27,27,0,0,310804
Categoria_09,Turno_A,3,12,1,44,0,44,3,0,0,22666
Categoria_43,Turno_B,3,11,3,8,0,8,1,0,0,129176
Categoria_62,Turno_A,3,12,4,46,0,46,0,0,0,611661
Categoria_33,Turno_B,3,12,4,2,0,2,0,0,0,298998
Categoria_60,Turno_A,3,12,6,20,20,0,0,0,0,40535
Categoria_23,Turno_A,3,13,1,32,0,32,0,0,0,298998
Categoria_04,Turno_B,2,9,2,4,0,4,0,0,0,298998
Categoria_Desconocida,Turno_A,3,11,6,15,0,15,0,0,0,298998
Categoria_05,Turno_B,3,13,4,16,0,16,0,0,0,168338
Categoria_28,Turno_A,3,10,3,18,0,18,8,0,0,633094
Categoria_58,Turno_A,2,9,5,6,0,6,6,0,0,274712
Categoria_68,Turno_B,3,12,4,58,0,58,0,0,0,995067
Categoria_38,Turno_A,3,11,1,6,0,6,6,0,0,638776
Categoria_42,Turno_B,3,11,3,12,0,12,12,0,0,934414
Categoria_67,Turno_B,3,12,2,30,0,30,0,0,0,713550
Categoria_42,Turno_A,2,9,4,24,0,24,24,0,0,934414
Categoria_60,Turno_B,3,10,3,20,0,20,1,0,0,40535
Categoria_33,Turno_A,3,10,6,8,0,8,0,0,0,298998
Categoria_19,Turno_A,3,11,6,4,0,4,0,0,0,385713
Categoria_05,Turno_B,3,11,2,3,0,3,0,0,0,168338
Categoria_14,Turno_B,3,10,5,16,0,16,16,0,0,658663
Categoria_12,Turno_B,3,12,3,37,0,37,0,0,0,848688
Categoria_33,Turno_A,2,9,4,7,0,7,0,0,0,298998
Categoria_32,Turno_B,3,12,3,5,0,5,0,0,0,224020
Categoria_06,Turno_B,3,12,4,35,0,35,21,0,0,717611
Categoria_20,Turno_A,3,14,1,38,0,38,2,0,0,804824
Categoria_48,Turno_A,3,10,2,49,0,49,49,0,0,311648
Categoria_Desconocida,Turno_B,2,9,2,18,0,18,0,0,0,298998
Categoria_07,Turno_B,3,11,1,13,0,13,0,0,0,927710
Categoria_51,Turno_A,3,10,5,45,18,27,12,0,0,657972
Categoria_37,Turno_A,3,11,5,15,0,15,11,0,0,294806
Categoria_39,Turno_B,3,13,3,11,0,11,0,0,0,60015
Categoria_54,Turno_A,2,9,3,19,8,11,10,0,0,130151
Categoria_56,Turno_B,3,14,2,7,0,7,1,0,0,283109
Categoria_67,Turno_A,3,10,4,28,0,28,2,0,0,713550
Categoria_14,Turno_C,3,13,1,8,0,8,8,0,0,658663
Categoria_14,Turno_B,3,12,1,4,0,4,0,0,0,658663
Categoria_06,Turno_B,3,12,1,6,0,6,6,0,0,717611
Categoria_38,Turno_A,3,13,5,6,0,6,1,0,0,638776
Categoria_36,Turno_A,3,10,3,28,14,14,2,0,0,499570
Categoria_62,Turno_A,3,13,2,21,0,21,0,0,0,611661
Categoria_62,Turno_A,3,10,5,37,0,37,3,0,0,611661
Categoria_61,Turno_B,2,9,3,73,57,16,15,0,0,144633
Categoria_49,Turno_B,2,9,4,33,17,16,16,0,0,58984
Categoria_53,Turno_A,3,10,5,35,0,35,33,0,0,860937
Categoria_56,Turno_A,3,10,6,19,8,11,11,0,0,283109
Categoria_48,Turno_B,3,13,5,12,0,12,12,0,0,311648
Categoria_65,Turno_A,3,10,5,66,51,15,1,0,0,501234
Categoria_31,Turno_B,3,11,2,5,0,5,1,0,0,132409
Categoria_04,Turno_B,3,10,4,4,0,4,0,0,0,298998
Categoria_37,Turno_A,3,10,1,12,0,12,12,0,0,294806
Categoria_28,Turno_A,2,9,5,18,0,18,8,0,0,633094
Categoria_61,Turno_C,3,10,1,4,0,4,3,0,0,144633
Categoria_14,Turno_A,3,10,5,26,0,26,26,0,0,658663
Categoria_59,Turno_C,3,13,1,3,0,3,0,0,0,596146
Categoria_16,Turno_A,3,13,2,20,0,20,0,0,0,263618
Categoria_61,Turno_A,3,11,4,22,0,22,0,0,0,144633
Categoria_65,Turno_A,2,9,1,113,0,113,94,0,0,501234
Categoria_67,Turno_B,3,10,1,22,0,22,2,0,0,713550
Categoria_54,Turno_A,3,10,2,15,0,15,3,0,0,130151
Categoria_36,Turno_A,2,9,6,17,17,0,0,0,0,499570
Categoria_64,Turno_B,3,11,1,36,16,20,0,0,0,386896
Categoria_Desconocida,Turno_B,3,10,4,15,8,7,0,0,0,298998
Categoria_Desconocida,Turno_B,3,13,3,21,0,21,6,0,0,298998
Categoria_51,Turno_A,3,13,2,18,0,18,1,0,0,657972
Categoria_34,Turno_A,3,11,3,42,0,42,1,0,0,904498
Categoria_14,Turno_B,2,9,1,4,0,4,0,0,0,658663
Categoria_40,Turno_A,3,12,2,19,0,19,0,0,0,149182
Categoria_61,Turno_A,3,12,3,12,0,12,0,0,0,144633
Categoria_65,Turno_A,3,10,6,21,0,21,2,0,0,501234
Categoria_50,Turno_B,3,11,4,6,0,6,0,0,0,228126
Categoria_16,Turno_A,3,10,5,14,0,14,0,0,0,263618
Categoria_42,Turno_A,3,14,2,18,0,18,16,0,0,934414
Categoria_66,Turno_A,3,13,4,33,0,33,0,0,0,146330
Categoria_40,Turno_B,3,13,3,8,0,8,0,0,0,149182
Categoria_45,Turno_B,3,12,5,10,0,10,4,0,0,211664
Categoria_Desconocida,Turno_A,3,10,4,14,0,14,2,0,0,298998
Categoria_07,Turno_B,3,11,4,6,0,6,0,0,0,927710
Categoria_52,Turno_B,3,12,1,38,0,38,0,0,0,143767
Categoria_69,Turno_B,3,11,2,24,15,9,0,0,0,361279
Categoria_28,Turno_B,3,13,4,15,0,15,2,0,0,633094
Categoria_40,Turno_A,2,9,2,19,11,8,3,0,0,149182
Categoria_61,Turno_C,2,9,2,4,0,4,3,0,0,144633
Categoria_17,Turno_A,3,12,5,8,0,8,0,0,0,312918
Categoria_36,Turno_A,3,11,2,27,0,27,3,0,0,499570
Categoria_38,Turno_A,3,12,3,3,0,3,1,0,0,638776
Categoria_64,Turno_B,3,13,5,16,0,16,0,0,0,386896
Categoria_21,Turno_A,3,10,2,15,0,15,15,0,0,466551
Categoria_21,Turno_A,3,11,1,12,0,12,12,0,0,466551
Categoria_07,Turno_A,3,11,4,8,0,8,2,0,0,927710
Categoria_16,Turno_A,3,14,2,20,0,20,0,0,0,263618
Categoria_56,Turno_A,2,9,1,9,9,0,0,0,0,283109
Categoria_38,Turno_B,2,9,3,9,9,0,0,0,0,638776
Categoria_66,Turno_B,3,10,3,16,16,0,0,0,0,146330
Categoria_34,Turno_B,2,9,4,24,24,0,0,0,0,904498
Categoria_43,Turno_B,3,12,1,8,0,8,2,0,0,129176
Categoria_66,Turno_A,3,11,2,21,0,21,4,0,0,146330
Categoria_Desconocida,Turno_C,2,9,1,3,0,3,0,0,0,298998
Categoria_01,Turno_A,2,9,3,10,0,10,10,0,0,557707
Categoria_05,Turno_A,3,12,5,16,0,16,0,0,0,168338
Categoria_10,Turno_B,3,14,2,4,0,4,0,0,0,909684
Categoria_08,Turno_B,3,11,5,2,0,2,2,0,0,310804
Categoria_06,Turno_A,2,9,4,12,0,12,12,0,0,717611
Categoria_36,Turno_B,3,13,4,18,0,18,0,0,0,499570
Categoria_67,Turno_A,3,11,6,32,16,16,0,0,0,713550
Categoria_62,Turno_A,2,9,1,18,18,0,0,0,0,611661
Categoria_63,Turno_A,3,12,2,24,0,24,1,0,0,34538
Categoria_44,Turno_B,3,12,3,27,0,27,3,0,0,698519
Categoria_07,Turno_A,3,12,3,6,0,6,1,0,0,927710
Categoria_51,Turno_A,3,14,2,18,0,18,0,0,0,657972
Categoria_32,Turno_A,3,11,4,6,0,6,0,0,0,224020
Categoria_56,Turno_B,3,11,3,8,0,8,8,0,0,283109
Categoria_47,Turno_A,3,14,1,23,1,22,0,0,0,831654
Categoria_38,Turno_B,3,12,3,9,0,9,1,0,0,638776
Categoria_63,Turno_B,2,9,2,9,9,0,0,0,0,34538
Categoria_03,Turno_B,3,14,1,6,0,6,0,0,0,298998
Categoria_34,Turno_A,3,12,1,15,0,15,0,0,0,904498
Categoria_34,Turno_B,3,12,1,13,0,13,0,0,0,904498
Categoria_15,Turno_B,2,9,3,18,18,0,0,0,0,482525
Categoria_21,Turno_A,3,11,4,15,0,15,15,0,0,466551
Categoria_58,Turno_A,3,13,1,17,0,17,17,0,0,274712
Categoria_66,Turno_A,3,12,6,16,0,16,0,0,0,146330
Categoria_25,Turno_A,3,10,5,15,0,15,15,0,0,988732
Categoria_51,Turno_A,2,9,1,18,15,3,3,0,0,657972
Categoria_56,Turno_A,3,14,2,12,0,12,1,0,0,283109
Categoria_44,Turno_A,3,11,4,35,0,35,13,0,0,698519
Categoria_33,Turno_C,3,13,1,1,0,1,0,0,0,298998
Categoria_56,Turno_B,3,12,4,9,0,9,9,0,0,283109
Categoria_42,Turno_B,2,9,4,26,0,26,26,0,0,934414
Categoria_06,Turno_B,3,13,2,14,0,14,0,0,0,717611
Categoria_17,Turno_A,2,9,5,8,0,8,3,0,0,312918
Categoria_54,Turno_B,3,10,2,10,10,0,0,0,0,130151
Categoria_28,Turno_A,3,12,5,18,0,18,0,0,0,633094
Categoria_56,Turno_B,2,9,4,9,9,0,0,0,0,283109
Categoria_06,Turno_B,2,9,1,6,0,6,6,0,0,717611
Categoria_55,Turno_A,3,10,6,9,0,9,8,0,0,779598
Categoria_42,Turno_A,3,12,4,24,0,24,24,0,0,934414
Categoria_48,Turno_A,3,11,1,20,0,20,20,0,0,311648
Categoria_04,Turno_A,3,10,1,11,0,11,0,0,0,298998
Categoria_43,Turno_B,3,14,2,8,0,8,0,0,0,129176
Categoria_04,Turno_C,3,11,3,2,0,2,0,0,0,298998
Categoria_25,Turno_B,3,10,5,12,0,12,12,0,0,988732
Categoria_14,Turno_B,3,11,3,15,0,15,16,0,0,658663
Categoria_10,Turno_A,3,12,4,6,0,6,0,0,0,909684
Categoria_17,Turno_B,3,12,5,4,0,4,0,0,0,312918
Categoria_32,Turno_B,2,9,3,5,5,0,0,0,0,224020
Categoria_28,Turno_B,3,10,3,15,0,15,15,0,0,633094
Categoria_06,Turno_A,3,12,4,12,0,12,10,0,0,717611
Categoria_66,Turno_B,3,13,1,12,0,12,0,0,0,146330
Categoria_62,Turno_B,3,14,2,21,0,21,0,0,0,611661
Categoria_20,Turno_A,2,9,6,20,20,0,0,0,0,804824
Categoria_53,Turno_B,3,11,3,18,0,18,9,0,0,860937
Categoria_17,Turno_B,3,13,1,10,0,10,1,0,0,312918
Categoria_12,Turno_C,3,13,3,8,0,8,0,0,0,848688
Categoria_68,Turno_C,3,13,4,8,0,8,0,0,0,995067
Categoria_03,Turno_B,3,13,4,5,0,5,0,0,0,298998
Categoria_07,Turno_A,3,13,5,5,0,5,0,0,0,927710
Categoria_69,Turno_A,3,10,3,17,0,17,0,0,0,361279
Categoria_02,Turno_A,2,9,5,15,0,15,15,0,0,655914
Categoria_67,Turno_A,2,9,2,16,0,16,3,0,0,713550
Categoria_14,Turno_C,3,14,1,8,0,8,8,0,0,658663
Categoria_60,Turno_B,3,13,4,24,0,24,0,0,0,40535
Categoria_04,Turno_A,3,13,3,3,0,3,0,0,0,298998
Categoria_20,Turno_A,3,11,2,20,0,20,20,0,0,804824
Categoria_34,Turno_A,2,9,1,15,0,15,10,0,0,904498
Categoria_64,Turno_B,3,11,4,18,0,18,0,0,0,386896
Categoria_46,Turno_A,3,11,2,15,0,15,15,0,0,625270
Categoria_17,Turno_C,3,11,4,8,0,8,0,0,0,312918
Categoria_42,Turno_A,2,9,1,17,0,17,17,0,0,934414
Categoria_58,Turno_A,3,12,5,6,0,6,6,0,0,274712
Categoria_28,Turno_A,3,13,4,18,0,18,0,0,0,633094
Categoria_04,Turno_B,3,10,1,4,0,4,0,0,0,298998
Categoria_25,Turno_A,3,13,2,14,0,14,14,0,0,988732
Categoria_20,Turno_B,3,13,4,24,24,0,0,0,0,804824
Categoria_20,Turno_A,3,12,6,20,20,0,0,0,0,804824
Categoria_07,Turno_A,3,13,6,6,0,6,0,0,0,927710
Categoria_48,Turno_B,2,9,3,1,0,1,1,0,0,311648
Categoria_21,Turno_A,3,12,3,12,0,12,12,0,0,466551
Categoria_33,Turno_A,3,11,3,9,0,9,0,0,0,298998
Categoria_Desconocida,Turno_A,3,11,5,23,0,23,0,0,0,298998
Categoria_43,Turno_A,3,10,5,6,0,6,0,0,0,129176
Categoria_57,Turno_A,3,12,4,6,0,6,0,0,0,978140
Categoria_45,Turno_B,3,11,2,11,0,11,3,0,0,211664
Categoria_51,Turno_A,3,10,6,16,0,16,15,0,0,657972
Categoria_59,Turno_C,2,9,5,3,0,3,1,0,0,596146
Categoria_15,Turno_B,3,10,2,12,12,0,0,0,0,482525
Categoria_21,Turno_A,2,9,3,12,12,0,0,0,0,466551
Categoria_52,Turno_A,3,13,4,139,0,139,1,0,0,143767
Categoria_68,Turno_B,3,12,5,53,0,53,1,0,0,995067
Categoria_09,Turno_A,3,13,4,71,0,71,3,0,0,22666
Categoria_08,Turno_A,2,9,4,71,33,38,37,0,0,310804
Categoria_68,Turno_A,3,10,3,54,0,54,20,0,0,995067
Categoria_26,Turno_B,3,14,1,131,0,131,1,0,0,490754
Categoria_09,Turno_B,3,10,3,95,42,53,16,0,0,22666
Categoria_52,Turno_A,3,10,3,189,0,189,9,0,0,143767
Categoria_26,Turno_A,3,12,5,166,18,148,3,0,0,490754
Categoria_16,Turno_C,3,11,1,6,0,6,0,0,0,263618
Categoria_52,Turno_A,3,14,1,185,0,185,0,0,0,143767
Categoria_67,Turno_B,3,12,4,14,0,14,0,0,0,713550
Categoria_12,Turno_B,3,12,2,36,0,36,1,0,0,848688
Categoria_09,Turno_A,3,10,3,120,86,34,1,0,0,22666
Categoria_51,Turno_A,3,14,1,18,0,18,0,0,0,657972
Categoria_26,Turno_A,3,13,1,258,61,197,33,0,0,490754
Categoria_26,Turno_B,3,12,5,132,0,132,13,0,0,490754
Categoria_60,Turno_A,3,11,1,76,0,76,2,0,0,40535
Categoria_44,Turno_B,3,10,4,40,0,40,30,0,0,698519
Categoria_60,Turno_B,3,11,4,24,0,24,1,0,0,40535
Categoria_44,Turno_A,3,11,5,49,0,49,20,0,0,698519
Categoria_22,Turno_B,3,10,3,8,0,8,8,0,0,907421
Categoria_23,Turno_A,3,10,2,32,32,0,0,0,0,298998
Categoria_35,Turno_A,2,9,4,211,61,150,24,0,0,139312
Categoria_41,Turno_B,2,9,5,48,0,48,48,0,0,465808
Categoria_35,Turno_B,2,9,1,226,74,152,25,0,0,139312
Categoria_35,Turno_A,3,10,5,205,22,183,1,0,0,139312
Categoria_59,Turno_A,3,11,2,23,0,23,4,0,0,596146
Categoria_35,Turno_A,3,14,2,224,2,222,0,0,0,139312
Categoria_10,Turno_A,3,11,2,8,0,8,0,0,0,909684
Categoria_65,Turno_A,3,13,4,85,0,85,0,0,0,501234
Categoria_09,Turno_A,2,9,6,27,0,27,13,0,0,22666
Categoria_35,Turno_B,3,10,5,100,2,98,1,0,0,139312
Categoria_62,Turno_A,3,10,3,28,15,13,1,0,0,611661
Categoria_08,Turno_A,3,11,3,40,0,40,21,0,0,310804
Categoria_09,Turno_B,3,13,1,107,12,95,3,0,0,22666
Categoria_25,Turno_B,3,13,1,34,0,34,34,0,0,988732
Categoria_26,Turno_B,3,10,3,197,72,125,26,0,0,490754
Categoria_25,Turno_B,3,11,2,58,15,43,43,0,0,988732
Categoria_61,Turno_B,2,9,2,122,24,98,60,0,0,144633
Categoria_52,Turno_A,3,12,5,151,0,151,2,0,0,143767
Categoria_04,Turno_A,3,14,2,11,0,11,0,0,0,298998
Categoria_49,Turno_A,3,10,3,44,0,44,18,0,0,58984
Categoria_09,Turno_A,3,11,2,82,0,82,35,0,0,22666
Categoria_68,Turno_A,2,9,6,67,22,45,18,0,0,995067
Categoria_56,Turno_B,3,11,2,7,0,7,7,0,0,283109
Categoria_41,Turno_A,3,13,1,48,0,48,1,0,0,465808
Categoria_53,Turno_A,3,10,3,17,0,17,15,0,0,860937
Categoria_60,Turno_A,3,13,5,65,0,65,0,0,0,40535
Categoria_62,Turno_A,3,14,1,18,0,18,0,0,0,611661
Categoria_64,Turno_A,3,12,2,93,0,93,5,0,0,386896
Categoria_42,Turno_A,3,13,4,24,0,24,24,0,0,934414
Categoria_62,Turno_B,3,11,2,21,0,21,1,0,0,611661
Categoria_10,Turno_B,3,13,4,6,0,6,0,0,0,909684
Categoria_48,Turno_B,3,10,4,49,0,49,49,0,0,311648
Categoria_12,Turno_A,3,11,5,78,0,78,5,0,0,848688
Categoria_54,Turno_B,3,12,2,10,0,10,10,0,0,130151
Categoria_40,Turno_B,3,13,2,14,0,14,0,0,0,149182
Categoria_12,Turno_A,2,9,2,115,43,72,39,0,0,848688
Categoria_20,Turno_A,3,13,6,20,20,0,0,0,0,804824
Categoria_59,Turno_A,3,14,1,14,0,14,1,0,0,596146
Categoria_49,Turno_B,2,9,5,34,17,17,17,0,0,58984
Categoria_24,Turno_B,3,10,4,10,0,10,5,0,0,23986
Categoria_24,Turno_B,3,10,1,10,0,10,3,0,0,23986
Categoria_59,Turno_B,2,9,5,26,0,26,12,0,0,596146
Categoria_59,Turno_B,3,12,5,26,0,26,1,0,0,596146
Categoria_35,Turno_A,3,13,2,246,2,244,0,0,0,139312
Categoria_25,Turno_B,3,14,1,34,0,34,34,0,0,988732
Categoria_26,Turno_A,2,9,6,144,28,116,85,0,0,490754
Categoria_52,Turno_A,3,11,2,154,3,151,9,0,0,143767
Categoria_14,Turno_A,3,14,1,34,0,34,34,0,0,658663
Categoria_14,Turno_B,3,12,5,16,0,16,16,0,0,658663
Categoria_35,Turno_B,3,14,2,157,2,155,0,0,0,139312
Categoria_29,Turno_B,3,13,3,6,0,6,1,0,0,228969
Categoria_Desconocida,Turno_A,3,10,5,23,0,23,2,0,0,298998
Categoria_17,Turno_B,3,11,1,10,0,10,0,0,0,312918
Categoria_08,Turno_A,3,14,2,58,18,40,0,0,0,310804
Categoria_49,Turno_A,3,14,1,81,0,81,0,0,0,58984
Categoria_04,Turno_A,3,13,2,11,0,11,0,0,0,298998
Categoria_40,Turno_A,2,9,4,39,0,39,27,0,0,149182
Categoria_66,Turno_A,2,9,3,39,18,21,21,0,0,146330
Categoria_49,Turno_A,2,9,5,82,0,82,82,0,0,58984
Categoria_09,Turno_A,3,12,5,102,0,102,32,0,0,22666
Categoria_41,Turno_B,3,13,1,62,0,62,0,0,0,465808
Categoria_68,Turno_A,3,12,5,108,0,108,0,0,0,995067
Categoria_09,Turno_A,2,9,5,102,36,66,53,0,0,22666
Categoria_56,Turno_B,3,13,4,9,0,9,1,0,0,283109
Categoria_26,Turno_B,3,11,2,153,17,136,22,0,0,490754
Categoria_68,Turno_A,3,14,1,53,0,53,0,0,0,995067
Categoria_67,Turno_A,3,10,6,32,0,32,17,0,0,713550
Categoria_36,Turno_B,3,11,4,18,0,18,1,0,0,499570
Categoria_08,Turno_A,2,9,1,66,26,40,40,0,0,310804
Categoria_52,Turno_B,3,13,4,103,0,103,1,0,0,143767
Categoria_62,Turno_A,2,9,5,39,0,39,21,0,0,611661
Categoria_34,Turno_B,3,11,2,36,0,36,0,0,0,904498
Categoria_43,Turno_A,3,13,4,8,0,8,0,0,0,129176
Categoria_63,Turno_A,2,9,1,71,25,46,46,0,0,34538
Categoria_65,Turno_A,3,13,1,113,0,113,1,0,0,501234
Categoria_26,Turno_A,3,13,4,151,18,133,16,0,0,490754
